state,year,spending,mean_val,AverageAge,Region,race_group
pennsylvania,2003,5791,19.6470278626,N/A,Northeast,Non-Hispanic Black
pennsylvania,2003,5791,19.6470278626,N/A,Northeast,Non-Hispanic White
pennsylvania,2004,6166,20.2816659088,N/A,Northeast,Hispanic and any race
pennsylvania,2004,6166,20.2816659088,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2004,6166,20.2816659088,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2004,6166,20.2816659088,N/A,Northeast,Non-Hispanic Black
pennsylvania,2004,6166,20.2816659088,N/A,Northeast,Non-Hispanic White
pennsylvania,2005,6572,19.759408832,26.7454203467452,Northeast,Hispanic and any race
pennsylvania,2005,6572,19.759408832,26.7454203467452,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2005,6572,19.759408832,26.7454203467452,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2005,6572,19.759408832,26.7454203467452,Northeast,Non-Hispanic Black
pennsylvania,2005,6572,19.759408832,26.7454203467452,Northeast,Non-Hispanic White
pennsylvania,2006,6868,19.9435444808,26.7238367476576,Northeast,Hispanic and any race
pennsylvania,2006,6868,19.9435444808,26.7238367476576,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2006,6868,19.9435444808,26.7238367476576,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2006,6868,19.9435444808,26.7238367476576,Northeast,Non-Hispanic Black
pennsylvania,2006,6868,19.9435444808,26.7238367476576,Northeast,Non-Hispanic White
pennsylvania,2007,7239,21.7637942458,26.6799159925327,Northeast,Hispanic and any race
pennsylvania,2007,7239,21.7637942458,26.6799159925327,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2007,7239,21.7637942458,26.6799159925327,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2007,7239,21.7637942458,26.6799159925327,Northeast,Non-Hispanic Black
pennsylvania,2007,7239,21.7637942458,26.6799159925327,Northeast,Non-Hispanic White
pennsylvania,2008,7457,25.4273228692,26.6400618716164,Northeast,Hispanic and any race
pennsylvania,2008,7457,25.4273228692,26.6400618716164,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2008,7457,25.4273228692,26.6400618716164,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2008,7457,25.4273228692,26.6400618716164,Northeast,Non-Hispanic Black
pennsylvania,2008,7457,25.4273228692,26.6400618716164,Northeast,Non-Hispanic White
pennsylvania,2009,7655,27.807183631999997,26.8040940348633,Northeast,Hispanic and any race
pennsylvania,2009,7655,27.807183631999997,26.8040940348633,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2009,7655,27.807183631999997,26.8040940348633,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2009,7655,27.807183631999997,26.8040940348633,Northeast,Non-Hispanic Black
pennsylvania,2009,7655,27.807183631999997,26.8040940348633,Northeast,Non-Hispanic White
pennsylvania,2010,8069,27.560070374,26.9355721393035,Northeast,Hispanic and any race
pennsylvania,2010,8069,27.560070374,26.9355721393035,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2010,8069,27.560070374,26.9355721393035,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2010,8069,27.560070374,26.9355721393035,Northeast,Non-Hispanic Black
pennsylvania,2010,8069,27.560070374,26.9355721393035,Northeast,Non-Hispanic White
pennsylvania,2011,8371,25.45493619,27.1871155160629,Northeast,Hispanic and any race
pennsylvania,2011,8371,25.45493619,27.1871155160629,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2011,8371,25.45493619,27.1871155160629,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2011,8371,25.45493619,27.1871155160629,Northeast,Non-Hispanic Black
pennsylvania,2011,8371,25.45493619,27.1871155160629,Northeast,Non-Hispanic White
pennsylvania,2012,8577,26.59652912,27.3314646110722,Northeast,Hispanic and any race
pennsylvania,2012,8577,26.59652912,27.3314646110722,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2012,8577,26.59652912,27.3314646110722,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2012,8577,26.59652912,27.3314646110722,Northeast,Non-Hispanic Black
pennsylvania,2012,8577,26.59652912,27.3314646110722,Northeast,Non-Hispanic White
pennsylvania,2013,8802,33.041106948,27.5905312612938,Northeast,Hispanic and any race
pennsylvania,2013,8802,33.041106948,27.5905312612938,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2013,8802,33.041106948,27.5905312612938,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2013,8802,33.041106948,27.5905312612938,Northeast,Non-Hispanic Black
pennsylvania,2013,8802,33.041106948,27.5905312612938,Northeast,Non-Hispanic White
pennsylvania,2014,9142,41.958242104,27.7762586019558,Northeast,Hispanic and any race
pennsylvania,2014,9142,41.958242104,27.7762586019558,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2014,9142,41.958242104,27.7762586019558,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2014,9142,41.958242104,27.7762586019558,Northeast,Non-Hispanic Black
pennsylvania,2014,9142,41.958242104,27.7762586019558,Northeast,Non-Hispanic White
pennsylvania,2015,9562,43.935458804,27.9210237659963,Northeast,Hispanic and any race
pennsylvania,2015,9562,43.935458804,27.9210237659963,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2015,9562,43.935458804,27.9210237659963,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2015,9562,43.935458804,27.9210237659963,Northeast,Non-Hispanic Black
pennsylvania,2015,9562,43.935458804,27.9210237659963,Northeast,Non-Hispanic White
pennsylvania,2016,9980,37.108920206,28.0976287513894,Northeast,Hispanic and any race
pennsylvania,2016,9980,37.108920206,28.0976287513894,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2016,9980,37.108920206,28.0976287513894,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2016,9980,37.108920206,28.0976287513894,Northeast,Non-Hispanic Black
pennsylvania,2016,9980,37.108920206,28.0976287513894,Northeast,Non-Hispanic White
pennsylvania,2017,10342,29.28778604,28.214501510574,Northeast,Hispanic and any race
pennsylvania,2017,10342,29.28778604,28.214501510574,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2017,10342,29.28778604,28.214501510574,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2017,10342,29.28778604,28.214501510574,Northeast,Non-Hispanic Black
pennsylvania,2017,10342,29.28778604,28.214501510574,Northeast,Non-Hispanic White
pennsylvania,2018,10910,27.926328168,N/A,Northeast,Hispanic and any race
pennsylvania,2018,10910,27.926328168,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2018,10910,27.926328168,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2018,10910,27.926328168,N/A,Northeast,Non-Hispanic Black
pennsylvania,2018,10910,27.926328168,N/A,Northeast,Non-Hispanic White
pennsylvania,2019,11175,31.5428812106,N/A,Northeast,Hispanic and any race
pennsylvania,2019,11175,31.5428812106,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
pennsylvania,2019,11175,31.5428812106,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
pennsylvania,2019,11175,31.5428812106,N/A,Northeast,Non-Hispanic Black
pennsylvania,2019,11175,31.5428812106,N/A,Northeast,Non-Hispanic White
rhode island,1999,4495,5.776977327,N/A,Northeast,Hispanic and any race
rhode island,1999,4495,5.776977327,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,1999,4495,5.776977327,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,1999,4495,5.776977327,N/A,Northeast,Non-Hispanic Black
rhode island,1999,4495,5.776977327,N/A,Northeast,Non-Hispanic White
rhode island,2000,4772,5.4117304362,26.1764753435732,Northeast,Hispanic and any race
rhode island,2000,4772,5.4117304362,26.1764753435732,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2000,4772,5.4117304362,26.1764753435732,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2000,4772,5.4117304362,26.1764753435732,Northeast,Non-Hispanic Black
rhode island,2000,4772,5.4117304362,26.1764753435732,Northeast,Non-Hispanic White
rhode island,2001,5141,5.5836924176,N/A,Northeast,Hispanic and any race
rhode island,2001,5141,5.5836924176,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2001,5141,5.5836924176,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2001,5141,5.5836924176,N/A,Northeast,Non-Hispanic Black
rhode island,2001,5141,5.5836924176,N/A,Northeast,Non-Hispanic White
rhode island,2002,5564,6.5397990546,N/A,Northeast,Hispanic and any race
rhode island,2002,5564,6.5397990546,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2002,5564,6.5397990546,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2002,5564,6.5397990546,N/A,Northeast,Non-Hispanic Black
rhode island,2002,5564,6.5397990546,N/A,Northeast,Non-Hispanic White
rhode island,2003,5992,7.5081168696,N/A,Northeast,Hispanic and any race
rhode island,2003,5992,7.5081168696,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2003,5992,7.5081168696,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2003,5992,7.5081168696,N/A,Northeast,Non-Hispanic Black
rhode island,2003,5992,7.5081168696,N/A,Northeast,Non-Hispanic White
rhode island,2004,6446,8.1898582708,N/A,Northeast,Hispanic and any race
rhode island,2004,6446,8.1898582708,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2004,6446,8.1898582708,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2004,6446,8.1898582708,N/A,Northeast,Non-Hispanic Black
rhode island,2004,6446,8.1898582708,N/A,Northeast,Non-Hispanic White
rhode island,2005,6986,8.5384719582,27.0209208400646,Northeast,Hispanic and any race
rhode island,2005,6986,8.5384719582,27.0209208400646,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2005,6986,8.5384719582,27.0209208400646,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2005,6986,8.5384719582,27.0209208400646,Northeast,Non-Hispanic Black
rhode island,2005,6986,8.5384719582,27.0209208400646,Northeast,Non-Hispanic White
rhode island,2006,7326,9.0264867276,26.9675463038846,Northeast,Hispanic and any race
rhode island,2006,7326,9.0264867276,26.9675463038846,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2006,7326,9.0264867276,26.9675463038846,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2006,7326,9.0264867276,26.9675463038846,Northeast,Non-Hispanic Black
rhode island,2006,7326,9.0264867276,26.9675463038846,Northeast,Non-Hispanic White
rhode island,2007,7717,10.1735900088,26.9502196193265,Northeast,Hispanic and any race
rhode island,2007,7717,10.1735900088,26.9502196193265,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2007,7717,10.1735900088,26.9502196193265,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2007,7717,10.1735900088,26.9502196193265,Northeast,Non-Hispanic Black
rhode island,2007,7717,10.1735900088,26.9502196193265,Northeast,Non-Hispanic White
rhode island,2008,8048,12.182065718,27.0054853723404,Northeast,Hispanic and any race
rhode island,2008,8048,12.182065718,27.0054853723404,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2008,8048,12.182065718,27.0054853723404,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2008,8048,12.182065718,27.0054853723404,Northeast,Non-Hispanic Black
rhode island,2008,8048,12.182065718,27.0054853723404,Northeast,Non-Hispanic White
rhode island,2009,8343,14.0099592822,27.1824715162138,Northeast,Hispanic and any race
rhode island,2009,8343,14.0099592822,27.1824715162138,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2009,8343,14.0099592822,27.1824715162138,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2009,8343,14.0099592822,27.1824715162138,Northeast,Non-Hispanic Black
rhode island,2009,8343,14.0099592822,27.1824715162138,Northeast,Non-Hispanic White
rhode island,2010,8460,14.8947004774,27.454010501539,Northeast,Hispanic and any race
rhode island,2010,8460,14.8947004774,27.454010501539,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2010,8460,14.8947004774,27.454010501539,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2010,8460,14.8947004774,27.454010501539,Northeast,Non-Hispanic Black
rhode island,2010,8460,14.8947004774,27.454010501539,Northeast,Non-Hispanic White
rhode island,2011,8665,14.5427139012,27.5811464731063,Northeast,Hispanic and any race
rhode island,2011,8665,14.5427139012,27.5811464731063,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2011,8665,14.5427139012,27.5811464731063,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2011,8665,14.5427139012,27.5811464731063,Northeast,Non-Hispanic Black
rhode island,2011,8665,14.5427139012,27.5811464731063,Northeast,Non-Hispanic White
rhode island,2012,8859,14.5116168352,27.8280769230769,Northeast,Hispanic and any race
rhode island,2012,8859,14.5116168352,27.8280769230769,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2012,8859,14.5116168352,27.8280769230769,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2012,8859,14.5116168352,27.8280769230769,Northeast,Non-Hispanic Black
rhode island,2012,8859,14.5116168352,27.8280769230769,Northeast,Non-Hispanic White
rhode island,2013,9016,15.203980147,28.215746624305,Northeast,Hispanic and any race
rhode island,2013,9016,15.203980147,28.215746624305,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2013,9016,15.203980147,28.215746624305,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2013,9016,15.203980147,28.215746624305,Northeast,Non-Hispanic Black
rhode island,2013,9016,15.203980147,28.215746624305,Northeast,Non-Hispanic White
rhode island,2014,9484,16.173850184600003,28.4235624123422,Northeast,Hispanic and any race
rhode island,2014,9484,16.173850184600003,28.4235624123422,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2014,9484,16.173850184600003,28.4235624123422,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2014,9484,16.173850184600003,28.4235624123422,Northeast,Non-Hispanic Black
rhode island,2014,9484,16.173850184600003,28.4235624123422,Northeast,Non-Hispanic White
rhode island,2015,9914,16.060047482,28.7075266693007,Northeast,Hispanic and any race
rhode island,2015,9914,16.060047482,28.7075266693007,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2015,9914,16.060047482,28.7075266693007,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2015,9914,16.060047482,28.7075266693007,Northeast,Non-Hispanic Black
rhode island,2015,9914,16.060047482,28.7075266693007,Northeast,Non-Hispanic White
rhode island,2016,10159,14.8629684912,28.7430611423974,Northeast,Hispanic and any race
rhode island,2016,10159,14.8629684912,28.7430611423974,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2016,10159,14.8629684912,28.7430611423974,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2016,10159,14.8629684912,28.7430611423974,Northeast,Non-Hispanic Black
rhode island,2016,10159,14.8629684912,28.7430611423974,Northeast,Non-Hispanic White
rhode island,2017,10290,13.5015670654,30.0018062768119,Northeast,Hispanic and any race
rhode island,2017,10290,13.5015670654,30.0018062768119,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2017,10290,13.5015670654,30.0018062768119,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2017,10290,13.5015670654,30.0018062768119,Northeast,Non-Hispanic Black
rhode island,2017,10290,13.5015670654,30.0018062768119,Northeast,Non-Hispanic White
rhode island,2018,10464,13.9814697406,N/A,Northeast,Hispanic and any race
rhode island,2018,10464,13.9814697406,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2018,10464,13.9814697406,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2018,10464,13.9814697406,N/A,Northeast,Non-Hispanic Black
rhode island,2018,10464,13.9814697406,N/A,Northeast,Non-Hispanic White
rhode island,2019,10988,16.4677518174,N/A,Northeast,Hispanic and any race
rhode island,2019,10988,16.4677518174,N/A,Northeast,Non-Hispanic American Indian and Alaska Native
rhode island,2019,10988,16.4677518174,N/A,Northeast,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
rhode island,2019,10988,16.4677518174,N/A,Northeast,Non-Hispanic Black
rhode island,2019,10988,16.4677518174,N/A,Northeast,Non-Hispanic White
south carolina,1999,3621,16.4171024346,N/A,South,Hispanic and any race
south carolina,1999,3621,16.4171024346,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,1999,3621,16.4171024346,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,1999,3621,16.4171024346,N/A,South,Non-Hispanic Black
south carolina,1999,3621,16.4171024346,N/A,South,Non-Hispanic White
south carolina,2000,3848,15.2670389514,24.6949766178911,South,Hispanic and any race
south carolina,2000,3848,15.2670389514,24.6949766178911,South,Non-Hispanic American Indian and Alaska Native
south carolina,2000,3848,15.2670389514,24.6949766178911,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2000,3848,15.2670389514,24.6949766178911,South,Non-Hispanic Black
south carolina,2000,3848,15.2670389514,24.6949766178911,South,Non-Hispanic White
south carolina,2001,4222,15.6576600982,N/A,South,Hispanic and any race
south carolina,2001,4222,15.6576600982,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2001,4222,15.6576600982,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2001,4222,15.6576600982,N/A,South,Non-Hispanic Black
south carolina,2001,4222,15.6576600982,N/A,South,Non-Hispanic White
south carolina,2002,4547,15.6826688516,N/A,South,Hispanic and any race
south carolina,2002,4547,15.6826688516,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2002,4547,15.6826688516,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2002,4547,15.6826688516,N/A,South,Non-Hispanic Black
south carolina,2002,4547,15.6826688516,N/A,South,Non-Hispanic White
south carolina,2003,4836,16.11133529,N/A,South,Hispanic and any race
south carolina,2003,4836,16.11133529,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2003,4836,16.11133529,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2003,4836,16.11133529,N/A,South,Non-Hispanic Black
south carolina,2003,4836,16.11133529,N/A,South,Non-Hispanic White
south carolina,2004,5128,16.9111013436,N/A,South,Hispanic and any race
south carolina,2004,5128,16.9111013436,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2004,5128,16.9111013436,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2004,5128,16.9111013436,N/A,South,Non-Hispanic Black
south carolina,2004,5128,16.9111013436,N/A,South,Non-Hispanic White
south carolina,2005,5408,18.01878611,25.3101466807803,South,Hispanic and any race
south carolina,2005,5408,18.01878611,25.3101466807803,South,Non-Hispanic American Indian and Alaska Native
south carolina,2005,5408,18.01878611,25.3101466807803,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2005,5408,18.01878611,25.3101466807803,South,Non-Hispanic Black
south carolina,2005,5408,18.01878611,25.3101466807803,South,Non-Hispanic White
south carolina,2006,5675,19.713665788,25.2639287765652,South,Hispanic and any race
south carolina,2006,5675,19.713665788,25.2639287765652,South,Non-Hispanic American Indian and Alaska Native
south carolina,2006,5675,19.713665788,25.2639287765652,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2006,5675,19.713665788,25.2639287765652,South,Non-Hispanic Black
south carolina,2006,5675,19.713665788,25.2639287765652,South,Non-Hispanic White
south carolina,2007,5915,22.4712804936,25.3084738434933,South,Hispanic and any race
south carolina,2007,5915,22.4712804936,25.3084738434933,South,Non-Hispanic American Indian and Alaska Native
south carolina,2007,5915,22.4712804936,25.3084738434933,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2007,5915,22.4712804936,25.3084738434933,South,Non-Hispanic Black
south carolina,2007,5915,22.4712804936,25.3084738434933,South,Non-Hispanic White
south carolina,2008,6158,26.5262919132,25.3871396895787,South,Hispanic and any race
south carolina,2008,6158,26.5262919132,25.3871396895787,South,Non-Hispanic American Indian and Alaska Native
south carolina,2008,6158,26.5262919132,25.3871396895787,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2008,6158,26.5262919132,25.3871396895787,South,Non-Hispanic Black
south carolina,2008,6158,26.5262919132,25.3871396895787,South,Non-Hispanic White
south carolina,2009,6338,29.858879458,25.5294026377036,South,Hispanic and any race
south carolina,2009,6338,29.858879458,25.5294026377036,South,Non-Hispanic American Indian and Alaska Native
south carolina,2009,6338,29.858879458,25.5294026377036,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2009,6338,29.858879458,25.5294026377036,South,Non-Hispanic Black
south carolina,2009,6338,29.858879458,25.5294026377036,South,Non-Hispanic White
south carolina,2010,6507,31.128725448,25.7241631459214,South,Hispanic and any race
south carolina,2010,6507,31.128725448,25.7241631459214,South,Non-Hispanic American Indian and Alaska Native
south carolina,2010,6507,31.128725448,25.7241631459214,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2010,6507,31.128725448,25.7241631459214,South,Non-Hispanic Black
south carolina,2010,6507,31.128725448,25.7241631459214,South,Non-Hispanic White
south carolina,2011,6638,30.217647094,25.9705532926001,South,Hispanic and any race
south carolina,2011,6638,30.217647094,25.9705532926001,South,Non-Hispanic American Indian and Alaska Native
south carolina,2011,6638,30.217647094,25.9705532926001,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2011,6638,30.217647094,25.9705532926001,South,Non-Hispanic Black
south carolina,2011,6638,30.217647094,25.9705532926001,South,Non-Hispanic White
south carolina,2012,6785,30.505388278,26.1626184323859,South,Hispanic and any race
south carolina,2012,6785,30.505388278,26.1626184323859,South,Non-Hispanic American Indian and Alaska Native
south carolina,2012,6785,30.505388278,26.1626184323859,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2012,6785,30.505388278,26.1626184323859,South,Non-Hispanic Black
south carolina,2012,6785,30.505388278,26.1626184323859,South,Non-Hispanic White
south carolina,2013,6918,32.55887322,26.427057576828,South,Hispanic and any race
south carolina,2013,6918,32.55887322,26.427057576828,South,Non-Hispanic American Indian and Alaska Native
south carolina,2013,6918,32.55887322,26.427057576828,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2013,6918,32.55887322,26.427057576828,South,Non-Hispanic Black
south carolina,2013,6918,32.55887322,26.427057576828,South,Non-Hispanic White
south carolina,2014,7210,35.864389968,26.6620196604111,South,Hispanic and any race
south carolina,2014,7210,35.864389968,26.6620196604111,South,Non-Hispanic American Indian and Alaska Native
south carolina,2014,7210,35.864389968,26.6620196604111,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2014,7210,35.864389968,26.6620196604111,South,Non-Hispanic Black
south carolina,2014,7210,35.864389968,26.6620196604111,South,Non-Hispanic White
south carolina,2015,7446,38.396525858,26.8642186936124,South,Hispanic and any race
south carolina,2015,7446,38.396525858,26.8642186936124,South,Non-Hispanic American Indian and Alaska Native
south carolina,2015,7446,38.396525858,26.8642186936124,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2015,7446,38.396525858,26.8642186936124,South,Non-Hispanic Black
south carolina,2015,7446,38.396525858,26.8642186936124,South,Non-Hispanic White
south carolina,2016,7669,40.570934972,27.1150992394732,South,Hispanic and any race
south carolina,2016,7669,40.570934972,27.1150992394732,South,Non-Hispanic American Indian and Alaska Native
south carolina,2016,7669,40.570934972,27.1150992394732,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2016,7669,40.570934972,27.1150992394732,South,Non-Hispanic Black
south carolina,2016,7669,40.570934972,27.1150992394732,South,Non-Hispanic White
south carolina,2017,7855,42.9907093,28.7027559055118,South,Hispanic and any race
south carolina,2017,7855,42.9907093,28.7027559055118,South,Non-Hispanic American Indian and Alaska Native
south carolina,2017,7855,42.9907093,28.7027559055118,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2017,7855,42.9907093,28.7027559055118,South,Non-Hispanic Black
south carolina,2017,7855,42.9907093,28.7027559055118,South,Non-Hispanic White
south carolina,2018,7975,44.499631648,N/A,South,Hispanic and any race
south carolina,2018,7975,44.499631648,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2018,7975,44.499631648,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2018,7975,44.499631648,N/A,South,Non-Hispanic Black
south carolina,2018,7975,44.499631648,N/A,South,Non-Hispanic White
south carolina,2019,8345,43.870824826,N/A,South,Hispanic and any race
south carolina,2019,8345,43.870824826,N/A,South,Non-Hispanic American Indian and Alaska Native
south carolina,2019,8345,43.870824826,N/A,South,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south carolina,2019,8345,43.870824826,N/A,South,Non-Hispanic Black
south carolina,2019,8345,43.870824826,N/A,South,Non-Hispanic White
south census region,1999,3905.6470588235297,16.068643034,N/A,NA,Hispanic and any race
south census region,1999,3905.6470588235297,16.068643034,N/A,NA,Non-Hispanic American Indian and Alaska Native
south census region,1999,3905.6470588235297,16.068643034,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south census region,1999,3905.6470588235297,16.068643034,N/A,NA,Non-Hispanic Black
south census region,1999,3905.6470588235297,16.068643034,N/A,NA,Non-Hispanic White
south census region,2000,4130.705882352941,15.1881220184,N/A,NA,Hispanic and any race
south census region,2000,4130.705882352941,15.1881220184,N/A,NA,Non-Hispanic American Indian and Alaska Native
south census region,2000,4130.705882352941,15.1881220184,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south census region,2000,4130.705882352941,15.1881220184,N/A,NA,Non-Hispanic Black
south census region,2000,4130.705882352941,15.1881220184,N/A,NA,Non-Hispanic White
south census region,2001,4443.588235294118,15.6530138342,N/A,NA,Hispanic and any race
south census region,2001,4443.588235294118,15.6530138342,N/A,NA,Non-Hispanic American Indian and Alaska Native
south census region,2001,4443.588235294118,15.6530138342,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
south census region,2001,4443.588235294118,15.6530138342,N/A,NA,Non-Hispanic Black
